checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
babilong_checkpoint,tda_hybrid,2,15,-0.040283203125,3.9,3.859716796875,0.979360979150753,0.020639020849246913,33.236527245681756,47.95017303371599,0.8419982194900513,0.026312444359064102,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,0,-0.0311279296875,3.9,3.8688720703125,0.9795452252813709,0.020454774718629165,33.53904832775541,48.38661869858801,0.7339069247245789,0.02293459139764309,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,1,-0.0322265625,3.9,3.8677734375,0.9795232010591374,0.020476798940862642,33.50259940060554,48.33403401214317,0.7439321279525757,0.02324787899851799,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,2,-0.00537109375,3.9,3.89462890625,0.9800549745704213,0.019945025429578628,34.40514797856944,49.63613636973307,0.6698343753814697,0.02093232423067093,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,3,0.008544921875,3.9,3.908544921875,0.9803251845233272,0.01967481547667277,34.882453028159816,50.32474199776838,0.7261487245559692,0.02269214764237404,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,4,-0.0322265625,3.9,3.8677734375,0.9795232010591374,0.020476798940862642,33.50259940060554,48.33403401214317,0.73048335313797,0.02282760478556156,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,5,0.03125,3.9,3.93125,0.9807583707859098,0.019241629214090266,35.67561448110522,51.46903209255699,1.1814943552017212,0.03692169860005379,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,6,-0.0311279296875,3.9,3.8688720703125,0.9795452252813709,0.020454774718629165,33.53904832775541,48.38661869858801,0.8047393560409546,0.02514810487627983,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,7,0.06103515625,3.9,3.96103515625,0.9813124825064704,0.01868751749352961,36.7437899707488,53.01008357426492,1.2729572057724,0.0397799126803875,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,8,-0.0206298828125,3.9,3.8793701171875,0.9797545125707249,0.02024548742927512,33.88936489320347,48.892018670301184,0.6836604475975037,0.02136439085006714,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,9,0.055908203125,3.9,3.955908203125,0.9812182305558709,0.01878176944412909,36.55764957394647,52.741539746889096,1.3772047758102417,0.04303764924407005,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,10,0.033203125,3.9,3.933203125,0.9807951943790254,0.019204805620974597,35.74468830551354,51.56868455648611,0.8586980700492859,0.026834314689040184,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,11,0.022705078125,3.9,3.922705078125,0.980596452058087,0.019403547941913055,35.37499762233999,51.03533364120878,0.7467821836471558,0.023336943238973618,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,12,0.033935546875,3.9,3.933935546875,0.9808089854065356,0.019191014593464433,35.770625788759226,51.6061044349378,0.9507795572280884,0.02971186302602291,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,13,0.0218505859375,3.9,3.9218505859375,0.9805801869137301,0.01941981308626993,35.34507696735058,50.992167260635405,0.7481245398521423,0.023378891870379448,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,14,0.024169921875,3.9,3.924169921875,0.9806243041009721,0.01937569589902788,35.426349689839064,51.10941901432909,0.7901005744934082,0.024690642952919006,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,6,15,-0.000362396240234375,3.9,3.8996376037597655,0.9801526456401127,0.0198473543598873,34.57617660342932,49.88287851866848,0.7821378707885742,0.024441810324788094,1024,blocks.6.attn.mem.w_gamma
